url_path,views_total,views_unique
/AnthonyMichaelTDM/master-pywal-theme/blob/main/down,7,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/theme.ron,6,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/up,5,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/desktop.jpg,3,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/template-wal/color.leftwm-theme.toml,3,1
/AnthonyMichaelTDM/master-pywal-theme/tree/main/backgrounds,3,1
/AnthonyMichaelTDM/master-pywal-theme/tree/main/sxhkd,3,1
/AnthonyMichaelTDM/master-pywal-theme/tree/main/template-wal,3,1
/AnthonyMichaelTDM/master-pywal-theme,2,2
/AnthonyMichaelTDM/master-pywal-theme/blob/main/sxhkd/sxhkdrc,2,1
