time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-25 00:00:00+00:00,,,18,1
2022-05-28 00:00:00+00:00,15.0,6.0,25,1
2022-05-29 00:00:00+00:00,26.0,7.0,17,1
2022-05-30 00:00:00+00:00,6.0,3.0,16,2
2022-05-31 00:00:00+00:00,,,11,2
2022-06-02 00:00:00+00:00,,,1,1
2022-06-04 00:00:00+00:00,,,2,1
