url_path,views_total,views_unique
/AnthonyMichaelTDM/master-pywal-theme,19,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/config.toml,4,1
/AnthonyMichaelTDM/master-pywal-theme/tree/3382930ed5795daaca481108c383accec58ff6a8,4,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/theme.toml,3,1
/AnthonyMichaelTDM/master-pywal-theme/tree/main,3,1
/AnthonyMichaelTDM/master-pywal-theme/blob/3382930ed5795daaca481108c383accec58ff6a8/note.txt,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/note.txt,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/picom.conf,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/template.liquid,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/up,2,1
