url_path,views_total,views_unique
/AnthonyMichaelTDM/master-pywal-theme/tree/main,6,2
/AnthonyMichaelTDM/master-pywal-theme,3,1
/AnthonyMichaelTDM/master-pywal-theme/tree/main/polybar,3,1
/AnthonyMichaelTDM/master-pywal-theme/tree/3382930ed5795daaca481108c383accec58ff6a8,2,2
/AnthonyMichaelTDM/master-pywal-theme/tree/main/polybar/scripts,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/3382930ed5795daaca481108c383accec58ff6a8/desktop.jpg,1,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/backgrounds/vmlz95.jpg,1,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/config.toml,1,1
/AnthonyMichaelTDM/master-pywal-theme/tree/main/backgrounds,1,1
/AnthonyMichaelTDM/master-pywal-theme/tree/main/scripts,1,1
