url_path,views_total,views_unique
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/copyConfigRON.sh,4,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/picom-toggle.sh,3,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/togglekeyboardvariant.sh,3,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/up,3,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/down,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/betterlock.sh,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/changetheme.sh,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/changewalnext.sh,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/changewal.sh,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/check-arch-updates.sh,2,1
