url_path,views_total,views_unique
/AnthonyMichaelTDM/master-pywal-theme/tree/main/polybar,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/note.txt,1,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/polybar/modules.ini,1,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/polybar/polybartop.config,1,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/betterlock.sh,1,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/changewalnext.sh,1,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/keyboardinfo.sh,1,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/scripts/togglekeyboardvariant.sh,1,1
/AnthonyMichaelTDM/master-pywal-theme/tree/main,1,1
/AnthonyMichaelTDM/master-pywal-theme/tree/main/backgrounds,1,1
