url_path,views_total,views_unique
/AnthonyMichaelTDM/master-pywal-theme/tree/main/template-wal,4,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/change_to_tag,3,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/note.txt,3,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/README.md,3,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/sizes.liquid,3,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/config.toml,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/template.liquid,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/template-wal/color.leftwm-theme.toml,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/theme.toml,2,1
/AnthonyMichaelTDM/master-pywal-theme/blob/main/up,2,1
