time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-14 00:00:00+00:00,1,1,,
2023-01-21 00:00:00+00:00,1,1,,
2023-01-23 00:00:00+00:00,1,1,,
2023-01-24 00:00:00+00:00,1,1,,
2023-01-25 00:00:00+00:00,1,1,,
2023-01-27 00:00:00+00:00,1,1,,
