time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-25 00:00:00+00:00,1,1,,
2023-09-28 00:00:00+00:00,4,3,,
2023-09-29 00:00:00+00:00,1,1,,
2023-10-02 00:00:00+00:00,1,1,,
2023-10-07 00:00:00+00:00,2,1,,
