time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-29 00:00:00+00:00,4.0,3.0,3.0,1.0
2022-05-30 00:00:00+00:00,4.0,3.0,,
2022-05-31 00:00:00+00:00,,,4.0,2.0
2022-06-03 00:00:00+00:00,3.0,3.0,5.0,1.0
2022-06-08 00:00:00+00:00,,,28.0,1.0
2022-06-10 00:00:00+00:00,,,2.0,2.0
