url_path,views_total,views_unique
/AnthonyMichaelTDM/Java-Image-Manipulation-Program,17,6
/AnthonyMichaelTDM/Java-Image-Manipulation-Program/releases/tag/v1.2.2,5,3
/AnthonyMichaelTDM/Java-Image-Manipulation-Program/pulse,5,1
/AnthonyMichaelTDM/Java-Image-Manipulation-Program/graphs/traffic,4,1
/AnthonyMichaelTDM/Java-Image-Manipulation-Program/graphs/community,3,1
/AnthonyMichaelTDM/Java-Image-Manipulation-Program/graphs/commit-activity,2,1
/AnthonyMichaelTDM/Java-Image-Manipulation-Program/graphs/contributors,2,1
/AnthonyMichaelTDM/Java-Image-Manipulation-Program/network,2,1
/AnthonyMichaelTDM/Java-Image-Manipulation-Program/releases,2,1
/AnthonyMichaelTDM/Java-Image-Manipulation-Program/releases/tag/v1.2.1,2,1
