time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-13 00:00:00+00:00,4,3,2.0,1.0
2022-05-19 00:00:00+00:00,11,4,,
2022-05-24 00:00:00+00:00,1,1,,
