time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-09 00:00:00+00:00,2,2,,
2024-03-10 00:00:00+00:00,1,1,,
2024-03-12 00:00:00+00:00,1,1,,
2024-03-13 00:00:00+00:00,1,1,,
2024-03-17 00:00:00+00:00,1,1,,
2024-03-18 00:00:00+00:00,1,1,,
2024-03-20 00:00:00+00:00,1,1,,
2024-03-22 00:00:00+00:00,1,1,,
