url_path,views_total,views_unique
/AnthonyMichaelTDM/arcob-leftwm-scripts,3,2
/AnthonyMichaelTDM/arcob-leftwm-scripts/blob/master/scripts/125-social-media,1,1
/AnthonyMichaelTDM/arcob-leftwm-scripts/tree/master/scripts,1,1
