time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-06 00:00:00+00:00,4.0,3.0,48,21
2023-05-07 00:00:00+00:00,1.0,1.0,46,19
2023-05-08 00:00:00+00:00,,,39,19
2023-05-09 00:00:00+00:00,5.0,5.0,78,18
2023-05-10 00:00:00+00:00,2.0,2.0,36,17
2023-05-11 00:00:00+00:00,1.0,1.0,31,17
2023-05-12 00:00:00+00:00,2.0,2.0,22,14
2023-05-13 00:00:00+00:00,2.0,2.0,48,18
2023-05-14 00:00:00+00:00,2.0,2.0,35,16
2023-05-15 00:00:00+00:00,,,28,8
2023-05-16 00:00:00+00:00,4.0,3.0,34,12
2023-05-17 00:00:00+00:00,4.0,4.0,41,16
2023-05-18 00:00:00+00:00,2.0,2.0,36,14
2023-05-19 00:00:00+00:00,,,21,13
