time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-22 00:00:00+00:00,10,3,48,22
2026-04-23 00:00:00+00:00,8,8,57,28
2026-04-24 00:00:00+00:00,12,11,26,19
2026-04-25 00:00:00+00:00,10,8,57,26
2026-04-26 00:00:00+00:00,1,1,67,24
2026-04-27 00:00:00+00:00,4,4,56,27
2026-04-28 00:00:00+00:00,2,2,70,29
2026-04-29 00:00:00+00:00,3,2,23,14
2026-04-30 00:00:00+00:00,6,6,56,26
2026-05-01 00:00:00+00:00,12,9,58,22
2026-05-02 00:00:00+00:00,4,4,71,27
2026-05-03 00:00:00+00:00,8,6,74,26
2026-05-04 00:00:00+00:00,14,10,41,17
2026-05-05 00:00:00+00:00,19,12,34,18
