referrer,views_total,views_unique
youtube.com,283,113
github.com,71,27
Google,52,15
DuckDuckGo,43,11
Bing,21,7
cn.bing.com,11,3
steamcommunity.com,6,2
uk.search.yahoo.com,6,1
yandex.ru,4,2
Yahoo,4,1
