referrer,views_total,views_unique
Google,651,179
youtube.com,111,43
github.com,57,6
yandex.ru,44,9
Bing,22,5
search.brave.com,20,6
DuckDuckGo,18,6
fearlessrevolution.com,9,1
away.vk.com,7,2
ecosia.org,5,1
