url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,640,271
/AnthonyMichaelTDM/DRG-Save-Editor/issues,148,52
/AnthonyMichaelTDM/DRG-Save-Editor/issues/28,74,29
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.7.0,43,36
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,37,16
/AnthonyMichaelTDM/DRG-Save-Editor/issues/26,23,19
/AnthonyMichaelTDM/DRG-Save-Editor/find/master,22,20
/AnthonyMichaelTDM/DRG-Save-Editor/forks,20,10
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,19,11
/AnthonyMichaelTDM/DRG-Save-Editor/commit/833488eea66c7eb5e298cffe405067b849873417,18,15
