time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-22 00:00:00+00:00,1.0,1.0,38,19
2025-11-23 00:00:00+00:00,,,52,25
2025-11-24 00:00:00+00:00,6.0,5.0,33,20
2025-11-25 00:00:00+00:00,,,33,15
2025-11-26 00:00:00+00:00,1.0,1.0,67,28
2025-11-27 00:00:00+00:00,1.0,1.0,67,22
2025-11-28 00:00:00+00:00,2.0,1.0,83,16
2025-11-29 00:00:00+00:00,,,77,27
2025-11-30 00:00:00+00:00,,,43,23
2025-12-01 00:00:00+00:00,,,60,26
2025-12-02 00:00:00+00:00,5.0,4.0,52,24
2025-12-03 00:00:00+00:00,1.0,1.0,39,22
2025-12-04 00:00:00+00:00,2.0,2.0,26,13
2025-12-05 00:00:00+00:00,3.0,3.0,39,16
