time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-01 00:00:00+00:00,,,6,2
2022-09-02 00:00:00+00:00,2.0,2.0,35,5
2022-09-03 00:00:00+00:00,1.0,1.0,14,5
2022-09-04 00:00:00+00:00,1.0,1.0,14,4
2022-09-05 00:00:00+00:00,1.0,1.0,25,5
2022-09-06 00:00:00+00:00,1.0,1.0,20,3
2022-09-07 00:00:00+00:00,,,35,5
2022-09-08 00:00:00+00:00,,,36,3
2022-09-09 00:00:00+00:00,1.0,1.0,22,4
2022-09-10 00:00:00+00:00,2.0,2.0,15,2
2022-09-11 00:00:00+00:00,,,4,2
2022-09-12 00:00:00+00:00,5.0,3.0,29,4
2022-09-13 00:00:00+00:00,1.0,1.0,2,2
