url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,534,294
/AnthonyMichaelTDM/DRG-Save-Editor/releases,182,118
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.10.0,142,72
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,31,6
/AnthonyMichaelTDM/DRG-Save-Editor/issues,27,16
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,15,6
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,10,9
/AnthonyMichaelTDM/DRG-Save-Editor/issues/121,9,7
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master,8,5
/AnthonyMichaelTDM/DRG-Save-Editor/compare/v1.9.2...v1.10.0,7,5
