referrer,views_total,views_unique
youtube.com,837,259
github.com,296,87
Bing,41,10
DuckDuckGo,21,5
Google,19,7
m.youtube.com,5,1
away.vk.com,4,1
sys.4channel.org,2,1
search.brave.com,1,1
yandex.ru,1,1
