time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-10 00:00:00+00:00,4.0,4.0,35,16
2023-06-11 00:00:00+00:00,,,38,20
2023-06-12 00:00:00+00:00,6.0,6.0,63,16
2023-06-13 00:00:00+00:00,3.0,3.0,47,18
2023-06-14 00:00:00+00:00,2.0,2.0,49,20
2023-06-15 00:00:00+00:00,6.0,6.0,154,51
2023-06-16 00:00:00+00:00,2.0,2.0,210,43
2023-06-17 00:00:00+00:00,5.0,4.0,275,50
2023-06-18 00:00:00+00:00,2.0,2.0,168,38
2023-06-19 00:00:00+00:00,3.0,3.0,90,31
2023-06-20 00:00:00+00:00,4.0,4.0,107,40
2023-06-21 00:00:00+00:00,7.0,6.0,195,43
2023-06-22 00:00:00+00:00,10.0,6.0,181,42
2023-06-23 00:00:00+00:00,2.0,2.0,135,40
