time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-26 00:00:00+00:00,1.0,1.0,73,29
2025-07-27 00:00:00+00:00,,,67,27
2025-07-28 00:00:00+00:00,2.0,2.0,63,28
2025-07-29 00:00:00+00:00,1.0,1.0,59,20
2025-07-30 00:00:00+00:00,6.0,5.0,59,24
2025-07-31 00:00:00+00:00,2.0,2.0,45,19
2025-08-01 00:00:00+00:00,2.0,2.0,55,24
2025-08-02 00:00:00+00:00,25.0,5.0,40,17
2025-08-03 00:00:00+00:00,3.0,3.0,75,33
2025-08-04 00:00:00+00:00,1.0,1.0,68,31
2025-08-05 00:00:00+00:00,1.0,1.0,70,20
2025-08-06 00:00:00+00:00,6.0,3.0,52,20
2025-08-07 00:00:00+00:00,5.0,5.0,54,22
2025-08-08 00:00:00+00:00,24.0,4.0,44,21
