time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-16 00:00:00+00:00,,,50,29
2025-05-17 00:00:00+00:00,3.0,3.0,36,18
2025-05-18 00:00:00+00:00,3.0,3.0,51,19
2025-05-19 00:00:00+00:00,1.0,1.0,64,19
2025-05-20 00:00:00+00:00,,,26,15
2025-05-21 00:00:00+00:00,1.0,1.0,23,11
2025-05-22 00:00:00+00:00,,,10,7
2025-05-23 00:00:00+00:00,,,94,33
2025-05-24 00:00:00+00:00,1.0,1.0,47,16
2025-05-25 00:00:00+00:00,,,50,25
2025-05-26 00:00:00+00:00,2.0,1.0,62,24
2025-05-27 00:00:00+00:00,2.0,1.0,46,18
2025-05-28 00:00:00+00:00,,,45,19
2025-05-29 00:00:00+00:00,1.0,1.0,18,13
