url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,285,172
/AnthonyMichaelTDM/DRG-Save-Editor/releases,80,67
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.10.0,53,46
/AnthonyMichaelTDM/DRG-Save-Editor/issues,17,12
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,14,9
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,7,6
/AnthonyMichaelTDM/DRG-Save-Editor/issues/86,6,5
/AnthonyMichaelTDM/DRG-Save-Editor/pull/116,5,3
/AnthonyMichaelTDM/DRG-Save-Editor/compare/v1.9.2...v1.10.0,4,3
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/DRG Save Editing.txt,3,3
