time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-20 00:00:00+00:00,4.0,4.0,116,25
2023-11-21 00:00:00+00:00,,,59,19
2023-11-22 00:00:00+00:00,3.0,2.0,47,19
2023-11-23 00:00:00+00:00,3.0,3.0,105,26
2023-11-24 00:00:00+00:00,3.0,3.0,115,31
2023-11-25 00:00:00+00:00,4.0,4.0,98,31
2023-11-26 00:00:00+00:00,11.0,8.0,126,40
2023-11-27 00:00:00+00:00,3.0,3.0,107,24
2023-11-28 00:00:00+00:00,6.0,5.0,72,26
2023-11-29 00:00:00+00:00,4.0,4.0,68,28
2023-11-30 00:00:00+00:00,9.0,3.0,92,32
2023-12-01 00:00:00+00:00,4.0,4.0,121,29
2023-12-02 00:00:00+00:00,4.0,3.0,124,40
2023-12-03 00:00:00+00:00,5.0,4.0,107,31
