time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-11 00:00:00+00:00,1.0,1.0,131,27
2024-09-12 00:00:00+00:00,,,32,15
2024-09-13 00:00:00+00:00,1.0,1.0,30,16
2024-09-14 00:00:00+00:00,,,45,20
2024-09-15 00:00:00+00:00,,,43,16
2024-09-16 00:00:00+00:00,,,56,26
2024-09-17 00:00:00+00:00,,,66,30
2024-09-18 00:00:00+00:00,1.0,1.0,67,27
2024-09-19 00:00:00+00:00,,,66,32
2024-09-20 00:00:00+00:00,,,29,15
2024-09-21 00:00:00+00:00,,,103,33
2024-09-22 00:00:00+00:00,,,184,32
2024-09-23 00:00:00+00:00,,,96,23
2024-09-24 00:00:00+00:00,,,183,41
