time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-29 00:00:00+00:00,,,1,1
2022-09-30 00:00:00+00:00,3.0,3.0,2,2
2022-10-01 00:00:00+00:00,3.0,2.0,1,1
2022-10-02 00:00:00+00:00,2.0,2.0,18,5
2022-10-03 00:00:00+00:00,1.0,1.0,19,3
2022-10-04 00:00:00+00:00,4.0,2.0,9,2
2022-10-05 00:00:00+00:00,,,1,1
2022-10-06 00:00:00+00:00,,,2,2
2022-10-07 00:00:00+00:00,1.0,1.0,1,1
2022-10-08 00:00:00+00:00,4.0,3.0,8,3
2022-10-09 00:00:00+00:00,1.0,1.0,16,4
2022-10-10 00:00:00+00:00,,,23,5
2022-10-11 00:00:00+00:00,,,4,3
2022-10-12 00:00:00+00:00,,,5,2
