time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-24 00:00:00+00:00,8,8,104,37
2023-09-25 00:00:00+00:00,4,3,126,37
2023-09-26 00:00:00+00:00,6,5,90,34
2023-09-27 00:00:00+00:00,9,7,117,32
2023-09-28 00:00:00+00:00,2,2,101,30
2023-09-29 00:00:00+00:00,5,5,129,29
2023-09-30 00:00:00+00:00,5,4,181,42
2023-10-01 00:00:00+00:00,6,4,98,44
2023-10-02 00:00:00+00:00,6,6,122,36
2023-10-03 00:00:00+00:00,7,7,121,42
2023-10-04 00:00:00+00:00,2,2,90,33
2023-10-05 00:00:00+00:00,4,4,86,33
2023-10-06 00:00:00+00:00,2,1,95,26
2023-10-07 00:00:00+00:00,5,5,125,34
