time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-22 00:00:00+00:00,,,74,28
2024-08-23 00:00:00+00:00,,,93,35
2024-08-24 00:00:00+00:00,,,85,33
2024-08-25 00:00:00+00:00,,,95,46
2024-08-26 00:00:00+00:00,1.0,1.0,103,41
2024-08-27 00:00:00+00:00,,,68,29
2024-08-28 00:00:00+00:00,2.0,2.0,66,24
2024-08-29 00:00:00+00:00,1.0,1.0,67,28
2024-08-30 00:00:00+00:00,,,52,26
2024-08-31 00:00:00+00:00,,,61,28
2024-09-01 00:00:00+00:00,,,91,23
2024-09-02 00:00:00+00:00,2.0,2.0,96,35
2024-09-03 00:00:00+00:00,4.0,2.0,46,24
2024-09-04 00:00:00+00:00,1.0,1.0,55,25
