referrer,views_total,views_unique
youtube.com,233,93
yandex.ru,25,14
github.com,25,8
Google,12,9
Bing,7,7
libhunt.com,4,1
ph.search.yahoo.com,2,1
DuckDuckGo,1,1
Yahoo,1,1
