url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,462,259
/AnthonyMichaelTDM/DRG-Save-Editor/releases,117,93
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,82,60
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,29,21
/AnthonyMichaelTDM/DRG-Save-Editor/issues,21,14
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,18,12
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/DRG%20Save%20Editing.txt,9,6
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,7,7
/AnthonyMichaelTDM/DRG-Save-Editor/issues/104,7,5
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/tests,7,3
