url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,460,250
/AnthonyMichaelTDM/DRG-Save-Editor/releases,177,109
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.10.0,131,72
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,32,7
/AnthonyMichaelTDM/DRG-Save-Editor/issues,29,15
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,13,6
/AnthonyMichaelTDM/DRG-Save-Editor/issues/121,8,6
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,7,7
/AnthonyMichaelTDM/DRG-Save-Editor/compare/v1.9.2...v1.10.0,6,5
/AnthonyMichaelTDM/DRG-Save-Editor/actions,5,2
