time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-10 00:00:00+00:00,,,43,18
2025-04-11 00:00:00+00:00,,,34,17
2025-04-12 00:00:00+00:00,2.0,1.0,71,26
2025-04-13 00:00:00+00:00,2.0,2.0,108,34
2025-04-14 00:00:00+00:00,2.0,1.0,62,26
2025-04-15 00:00:00+00:00,,,57,20
2025-04-16 00:00:00+00:00,,,44,18
2025-04-17 00:00:00+00:00,1.0,1.0,39,16
2025-04-18 00:00:00+00:00,1.0,1.0,31,15
2025-04-19 00:00:00+00:00,1.0,1.0,78,40
2025-04-20 00:00:00+00:00,1.0,1.0,76,34
2025-04-21 00:00:00+00:00,,,55,32
2025-04-22 00:00:00+00:00,1.0,1.0,87,29
2025-04-23 00:00:00+00:00,1.0,1.0,52,17
