time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-23 00:00:00+00:00,,,36,24
2025-10-24 00:00:00+00:00,1.0,1.0,95,34
2025-10-25 00:00:00+00:00,,,68,31
2025-10-26 00:00:00+00:00,3.0,3.0,78,34
2025-10-27 00:00:00+00:00,,,55,24
2025-10-28 00:00:00+00:00,5.0,4.0,51,22
2025-10-29 00:00:00+00:00,,,65,28
2025-10-30 00:00:00+00:00,2.0,2.0,66,28
2025-10-31 00:00:00+00:00,6.0,5.0,28,18
2025-11-01 00:00:00+00:00,1.0,1.0,81,34
2025-11-02 00:00:00+00:00,2.0,2.0,62,25
2025-11-03 00:00:00+00:00,2.0,2.0,72,38
2025-11-04 00:00:00+00:00,8.0,8.0,59,23
2025-11-05 00:00:00+00:00,10.0,7.0,45,20
