time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-06 00:00:00+00:00,2.0,2.0,83,32
2025-10-07 00:00:00+00:00,2.0,2.0,62,25
2025-10-08 00:00:00+00:00,2.0,1.0,38,20
2025-10-09 00:00:00+00:00,,,65,17
2025-10-10 00:00:00+00:00,,,41,21
2025-10-11 00:00:00+00:00,5.0,3.0,73,31
2025-10-12 00:00:00+00:00,2.0,1.0,50,27
2025-10-13 00:00:00+00:00,2.0,1.0,45,24
2025-10-14 00:00:00+00:00,,,32,20
2025-10-15 00:00:00+00:00,6.0,5.0,38,23
2025-10-16 00:00:00+00:00,,,49,24
2025-10-17 00:00:00+00:00,1.0,1.0,77,33
2025-10-18 00:00:00+00:00,1.0,1.0,38,19
2025-10-19 00:00:00+00:00,4.0,3.0,44,25
