referrer,views_total,views_unique
Google,596,159
youtube.com,76,37
yandex.ru,51,6
unknowncheats.me,23,14
github.com,21,8
search.brave.com,9,5
ya.ru,9,3
Yahoo,6,1
Bing,4,2
StartPage,3,1
