url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,532,307
/AnthonyMichaelTDM/DRG-Save-Editor/releases,189,116
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.10.0,82,71
/AnthonyMichaelTDM/DRG-Save-Editor/issues,38,21
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,15,13
/AnthonyMichaelTDM/DRG-Save-Editor/issues/120,14,4
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,13,8
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,11,5
/AnthonyMichaelTDM/DRG-Save-Editor/issues/86,9,4
/AnthonyMichaelTDM/DRG-Save-Editor/tree/v1.7.0,9,2
