time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-20 00:00:00+00:00,4,4,53,25
2023-12-21 00:00:00+00:00,4,4,124,37
2023-12-22 00:00:00+00:00,2,2,121,34
2023-12-23 00:00:00+00:00,6,5,146,33
2023-12-24 00:00:00+00:00,5,5,171,38
2023-12-25 00:00:00+00:00,6,4,105,35
2023-12-26 00:00:00+00:00,10,9,114,39
2023-12-27 00:00:00+00:00,4,4,73,25
2023-12-28 00:00:00+00:00,6,5,105,31
2023-12-29 00:00:00+00:00,4,4,118,36
2023-12-30 00:00:00+00:00,5,5,119,28
2023-12-31 00:00:00+00:00,11,9,154,36
2024-01-01 00:00:00+00:00,4,4,144,27
2024-01-02 00:00:00+00:00,5,3,134,34
