time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-17 00:00:00+00:00,2.0,2.0,48,16
2023-04-18 00:00:00+00:00,1.0,1.0,47,21
2023-04-19 00:00:00+00:00,4.0,3.0,32,16
2023-04-20 00:00:00+00:00,2.0,2.0,24,11
2023-04-21 00:00:00+00:00,,,19,12
2023-04-22 00:00:00+00:00,,,22,10
2023-04-23 00:00:00+00:00,1.0,1.0,35,16
2023-04-24 00:00:00+00:00,,,29,18
2023-04-25 00:00:00+00:00,1.0,1.0,30,17
2023-04-26 00:00:00+00:00,,,44,21
2023-04-27 00:00:00+00:00,,,27,13
2023-04-28 00:00:00+00:00,2.0,2.0,44,22
2023-04-29 00:00:00+00:00,,,43,21
2023-04-30 00:00:00+00:00,1.0,1.0,47,18
