time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-02 00:00:00+00:00,2,1,26,12
2026-07-03 00:00:00+00:00,5,5,43,18
2026-07-04 00:00:00+00:00,1,1,30,14
2026-07-05 00:00:00+00:00,17,16,61,24
2026-07-06 00:00:00+00:00,4,3,26,13
2026-07-07 00:00:00+00:00,3,3,45,14
2026-07-08 00:00:00+00:00,9,7,52,24
2026-07-09 00:00:00+00:00,3,3,21,14
2026-07-10 00:00:00+00:00,13,10,23,14
2026-07-11 00:00:00+00:00,3,3,33,14
2026-07-12 00:00:00+00:00,4,3,33,13
2026-07-13 00:00:00+00:00,2,2,52,20
2026-07-14 00:00:00+00:00,5,5,41,15
2026-07-15 00:00:00+00:00,3,2,22,11
