referrer,views_total,views_unique
youtube.com,373,133
github.com,170,22
Google,100,25
m.youtube.com,26,5
Bing,16,9
yandex.ru,6,5
libhunt.com,6,3
DuckDuckGo,2,2
ecosia.org,2,1
