referrer,views_total,views_unique
Google,576,165
youtube.com,78,34
yandex.ru,50,6
github.com,21,8
unknowncheats.me,18,13
search.brave.com,9,5
ya.ru,9,3
Yahoo,6,1
Bing,4,2
DuckDuckGo,3,2
