time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-04 00:00:00+00:00,1,1,33,13
2026-09-05 00:00:00+00:00,0,0,54,21
2026-09-06 00:00:00+00:00,4,3,44,17
2026-09-07 00:00:00+00:00,1,1,67,22
2026-09-08 00:00:00+00:00,16,4,37,11
2026-09-09 00:00:00+00:00,1,1,30,15
2026-09-10 00:00:00+00:00,13,4,42,18
2026-09-11 00:00:00+00:00,3,3,30,15
2026-09-12 00:00:00+00:00,3,3,48,18
2026-09-13 00:00:00+00:00,3,3,58,16
2026-09-14 00:00:00+00:00,3,2,58,19
2026-09-15 00:00:00+00:00,3,3,34,9
2026-09-16 00:00:00+00:00,6,5,29,8
2026-09-17 00:00:00+00:00,1,1,39,14
