url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,495,283
/AnthonyMichaelTDM/DRG-Save-Editor/releases,108,85
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.1,60,50
/AnthonyMichaelTDM/DRG-Save-Editor/issues,30,20
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,22,9
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/DRG%20Save%20Editing.txt,12,4
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,11,5
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,10,3
/AnthonyMichaelTDM/DRG-Save-Editor/issues/86,9,7
/AnthonyMichaelTDM/DRG-Save-Editor/branches,9,4
