url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,1107,503
/AnthonyMichaelTDM/DRG-Save-Editor/issues,229,99
/AnthonyMichaelTDM/DRG-Save-Editor/releases,145,101
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.0,98,70
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.8.0,79,54
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,70,22
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,66,33
/AnthonyMichaelTDM/DRG-Save-Editor/issues/61,52,38
/AnthonyMichaelTDM/DRG-Save-Editor/issues/77,43,22
/AnthonyMichaelTDM/DRG-Save-Editor/pull/62,43,22
