referrer,views_total,views_unique
Google,576,168
youtube.com,108,40
github.com,52,7
yandex.ru,28,9
search.brave.com,20,7
Bing,17,4
DuckDuckGo,15,5
fearlessrevolution.com,9,1
away.vk.com,7,2
ecosia.org,5,1
