referrer,views_total,views_unique
youtube.com,216,83
github.com,83,23
Google,57,18
yandex.ru,45,11
DuckDuckGo,21,10
Bing,14,7
Yahoo,7,4
uk.search.yahoo.com,7,1
yandex.kz,2,1
cn.bing.com,1,1
