time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-08 00:00:00+00:00,,,57,25
2024-10-09 00:00:00+00:00,1.0,1.0,57,27
2024-10-10 00:00:00+00:00,,,36,18
2024-10-11 00:00:00+00:00,2.0,2.0,71,29
2024-10-12 00:00:00+00:00,,,58,24
2024-10-13 00:00:00+00:00,,,45,16
2024-10-14 00:00:00+00:00,,,50,19
2024-10-15 00:00:00+00:00,2.0,1.0,52,19
2024-10-16 00:00:00+00:00,1.0,1.0,108,57
2024-10-17 00:00:00+00:00,3.0,2.0,36,21
2024-10-18 00:00:00+00:00,2.0,1.0,58,28
2024-10-19 00:00:00+00:00,,,54,24
2024-10-20 00:00:00+00:00,,,79,30
2024-10-21 00:00:00+00:00,2.0,1.0,44,16
