time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-20 00:00:00+00:00,,,48,24
2024-11-21 00:00:00+00:00,1.0,1.0,71,26
2024-11-22 00:00:00+00:00,1.0,1.0,48,24
2024-11-23 00:00:00+00:00,,,39,18
2024-11-24 00:00:00+00:00,,,40,20
2024-11-25 00:00:00+00:00,,,46,25
2024-11-26 00:00:00+00:00,,,48,24
2024-11-27 00:00:00+00:00,1.0,1.0,67,28
2024-11-28 00:00:00+00:00,1.0,1.0,36,22
2024-11-29 00:00:00+00:00,,,68,25
2024-11-30 00:00:00+00:00,,,70,31
2024-12-01 00:00:00+00:00,,,84,34
2024-12-02 00:00:00+00:00,,,53,23
2024-12-03 00:00:00+00:00,,,102,25
