url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,454,255
/AnthonyMichaelTDM/DRG-Save-Editor/releases,122,92
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,77,59
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,28,23
/AnthonyMichaelTDM/DRG-Save-Editor/issues,22,17
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,19,13
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/DRG%20Save%20Editing.txt,9,6
/AnthonyMichaelTDM/DRG-Save-Editor/issues/104,8,5
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/tests,7,3
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,6,6
