url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,450,288
/AnthonyMichaelTDM/DRG-Save-Editor/releases,140,111
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,79,58
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,30,20
/AnthonyMichaelTDM/DRG-Save-Editor/issues,30,20
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,9,9
/AnthonyMichaelTDM/DRG-Save-Editor/commit/25bb93692ac694c5d572d5ed5e598a1b1497b345,6,5
/AnthonyMichaelTDM/DRG-Save-Editor/issues/107,6,5
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/DRG%20Save%20Editing.txt,6,4
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,5,5
