url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,493,286
/AnthonyMichaelTDM/DRG-Save-Editor/releases,148,102
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,73,53
/AnthonyMichaelTDM/DRG-Save-Editor/issues,32,17
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,21,17
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/DRG%20Save%20Editing.txt,9,8
/AnthonyMichaelTDM/DRG-Save-Editor/issues/107,8,3
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,7,5
/AnthonyMichaelTDM/DRG-Save-Editor/issues/61,5,4
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,5,2
