url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,618,355
/AnthonyMichaelTDM/DRG-Save-Editor/releases,202,138
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.10.0,109,78
/AnthonyMichaelTDM/DRG-Save-Editor/issues,36,23
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,25,21
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,9,7
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/DRG Save Editing.txt,9,3
/AnthonyMichaelTDM/DRG-Save-Editor/actions,8,5
/AnthonyMichaelTDM/DRG-Save-Editor/issues/86,7,6
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,7,6
