time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-21 00:00:00+00:00,,,23,10
2023-02-22 00:00:00+00:00,,,13,11
2023-02-23 00:00:00+00:00,,,43,9
2023-02-24 00:00:00+00:00,4.0,3.0,40,13
2023-02-25 00:00:00+00:00,5.0,5.0,50,22
2023-02-26 00:00:00+00:00,1.0,1.0,49,18
2023-02-27 00:00:00+00:00,,,27,11
2023-02-28 00:00:00+00:00,1.0,1.0,37,17
2023-03-01 00:00:00+00:00,3.0,3.0,42,13
2023-03-02 00:00:00+00:00,2.0,2.0,25,10
2023-03-03 00:00:00+00:00,1.0,1.0,49,16
2023-03-04 00:00:00+00:00,3.0,1.0,57,20
2023-03-05 00:00:00+00:00,2.0,2.0,58,19
2023-03-06 00:00:00+00:00,1.0,1.0,64,23
