time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-16 00:00:00+00:00,1.0,1.0,117,30
2024-11-17 00:00:00+00:00,1.0,1.0,80,34
2024-11-18 00:00:00+00:00,1.0,1.0,48,23
2024-11-19 00:00:00+00:00,1.0,1.0,36,18
2024-11-20 00:00:00+00:00,,,48,24
2024-11-21 00:00:00+00:00,1.0,1.0,71,26
2024-11-22 00:00:00+00:00,1.0,1.0,48,24
2024-11-23 00:00:00+00:00,,,39,18
2024-11-24 00:00:00+00:00,,,40,20
2024-11-25 00:00:00+00:00,,,46,25
2024-11-26 00:00:00+00:00,,,48,24
2024-11-27 00:00:00+00:00,1.0,1.0,67,28
2024-11-28 00:00:00+00:00,1.0,1.0,36,22
2024-11-29 00:00:00+00:00,,,65,23
