url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,553,324
/AnthonyMichaelTDM/DRG-Save-Editor/releases,156,122
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.1,98,76
/AnthonyMichaelTDM/DRG-Save-Editor/issues,61,24
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,58,25
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,22,5
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,20,7
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,14,4
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src/main/python,14,3
/AnthonyMichaelTDM/DRG-Save-Editor/commits/master,14,1
