url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,381,231
/AnthonyMichaelTDM/DRG-Save-Editor/releases,94,79
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,85,51
/AnthonyMichaelTDM/DRG-Save-Editor/issues,30,19
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,15,14
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src/main/python,15,2
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src/main/python/core,14,3
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,10,6
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,10,4
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master,8,3
