time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-26 00:00:00+00:00,2,2,36,19
2022-12-27 00:00:00+00:00,4,4,56,25
2022-12-28 00:00:00+00:00,6,6,36,18
2022-12-29 00:00:00+00:00,2,2,42,18
2022-12-30 00:00:00+00:00,3,3,58,17
2022-12-31 00:00:00+00:00,4,4,20,15
2023-01-01 00:00:00+00:00,5,5,21,11
2023-01-02 00:00:00+00:00,1,1,70,23
2023-01-03 00:00:00+00:00,9,5,27,18
2023-01-04 00:00:00+00:00,9,7,44,24
2023-01-05 00:00:00+00:00,1,1,58,19
2023-01-06 00:00:00+00:00,2,2,45,17
2023-01-07 00:00:00+00:00,1,1,42,23
2023-01-08 00:00:00+00:00,1,1,28,16
