referrer,views_total,views_unique
youtube.com,159,72
Google,42,12
github.com,15,10
Bing,10,3
yandex.ru,9,6
steamcommunity.com,8,2
libhunt.com,1,1
drg-completionist.com,1,1
DuckDuckGo,1,1
