time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-08 00:00:00+00:00,1,1,78,38
2026-03-09 00:00:00+00:00,3,3,91,50
2026-03-10 00:00:00+00:00,1,1,91,32
2026-03-11 00:00:00+00:00,3,2,140,49
2026-03-12 00:00:00+00:00,1,1,77,32
2026-03-13 00:00:00+00:00,3,2,117,49
2026-03-14 00:00:00+00:00,2,2,84,48
2026-03-15 00:00:00+00:00,0,0,116,49
2026-03-16 00:00:00+00:00,5,5,139,45
2026-03-17 00:00:00+00:00,1,1,120,44
2026-03-18 00:00:00+00:00,5,3,71,40
2026-03-19 00:00:00+00:00,1,1,102,50
2026-03-20 00:00:00+00:00,0,0,95,47
2026-03-21 00:00:00+00:00,2,2,86,43
