url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,591,265
/AnthonyMichaelTDM/DRG-Save-Editor/issues,64,36
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.8.0,52,39
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,40,10
/AnthonyMichaelTDM/DRG-Save-Editor/issues/44,28,9
/AnthonyMichaelTDM/DRG-Save-Editor/releases,24,18
/AnthonyMichaelTDM/DRG-Save-Editor/issues/46,19,14
/AnthonyMichaelTDM/DRG-Save-Editor/issues/19,16,10
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,13,4
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master,10,7
